"STATION","NAME","DATE","TAVG"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-07","3.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-08","1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-09","0.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-10","2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-11","1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-12","3.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-13","4.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-14","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-15","5.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-16","7.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-17","5.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-18","6.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-19","4.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-20","4.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-21","1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-22","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-23","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-24","-1.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-25","-0.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-26","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-27","2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-28","0.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-29","-4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-30","-4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-31","-4.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-01","-2.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-02","0.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-03","0.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-04","2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-05","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-06","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-07","2.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-08","-3.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-09","-1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-10","-0.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-11","-1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-12","-2.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-13","-2.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-14","-0.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-15","1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-16","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-17","-0.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-18","-1.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-19","-1.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-20","0.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-21","-0.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-22","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-23","4.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-24","7.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-25","8.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-26","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-27","6.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-02-28","6.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-01","6.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-02","-0.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-03","4.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-04","5.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-05","-0.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-06","1.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-07","0.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-08","1.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-09","9.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-10","8.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-11","11.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-12","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-13","7.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-14","8.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-15","0.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-16","0.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-17","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-18","6.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-19","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-20","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-21","9.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-22","8.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-23","8.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-24","8.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-25","11.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-26","16.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-27","14.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-28","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-29","10.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-30","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-03-31","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-01","9.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-02","2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-03","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-04","10.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-05","13.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-06","14.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-07","14.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-08","14.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-09","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-10","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-11","12.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-12","8.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-13","10.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-14","14.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-15","12.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-16","8.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-17","9.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-18","12.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-19","14.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-20","16.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-21","14.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-22","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-23","10.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-24","16.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-25","13.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-26","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-27","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-28","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-29","18.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-04-30","19.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-01","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-02","19.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-03","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-04","14.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-05","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-06","14.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-07","14.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-08","11.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-09","12.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-10","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-11","14.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-12","14.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-13","16.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-14","18.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-15","20.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-16","20.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-17","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-18","22.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-19","24.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-20","20.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-21","19.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-22","23.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-23","26.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-24","19.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-25","17.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-26","22.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-27","23.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-28","17.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-29","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-30","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-05-31","13.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-01","19.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-02","20.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-03","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-04","21.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-05","25.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-06","30.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-07","28.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-08","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-09","26.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-10","25.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-11","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-12","18.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-13","20.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-14","20.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-15","22.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-16","21.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-17","21.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-18","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-19","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-20","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-21","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-22","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-23","19.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-24","21.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-25","21.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-26","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-27","26.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-28","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-29","31.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-06-30","33.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-01","26.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-02","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-03","17.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-04","20.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-05","23.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-06","28.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-07","27.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-08","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-09","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-10","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-11","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-12","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-13","21.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-14","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-15","27.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-16","30.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-17","29.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-18","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-19","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-20","27.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-21","26.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-22","24.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-23","24.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-24","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-25","24.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-26","27.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-27","28.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-28","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-29","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-30","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-07-31","21.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-01","23.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-02","22.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-03","23.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-04","23.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-05","22.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-06","26.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-07","27.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-08","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-09","23.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-10","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-11","27.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-12","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-13","31.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-14","30.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-15","25.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-16","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-17","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-18","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-19","27.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-20","26.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-21","26.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-22","24.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-23","24.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-24","27.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-25","29.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-26","30.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-27","29.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-28","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-29","21.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-30","25.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-08-31","27.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-01","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-02","20.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-03","20.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-04","22.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-05","22.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-06","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-07","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-08","25.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-09","22.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-10","21.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-11","22.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-12","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-13","27.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-14","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-15","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-16","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-17","22.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-18","24.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-19","23.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-20","21.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-21","20.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-22","23.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-23","25.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-24","20.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-25","20.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-26","20.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-27","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-28","22.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-29","18.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-09-30","17.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-01","16.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-02","19.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-03","22.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-04","21.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-05","17.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-06","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-07","20.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-08","20.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-09","18.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-10","18.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-11","19.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-12","19.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-13","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-14","21.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-15","22.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-16","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-17","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-18","13.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-19","13.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-20","20.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-21","21.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-22","19.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-23","14.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-24","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-25","18.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-26","17.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-27","15.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-28","12.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-29","12.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-30","15.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-10-31","16.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-01","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-02","12.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-03","9.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-04","8.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-05","8.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-06","9.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-07","9.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-08","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-09","15.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-10","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-11","12.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-12","17.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-13","12.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-14","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-15","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-16","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-17","9.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-18","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-19","9.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-20","6.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-21","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-22","11.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-23","3.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-24","3.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-25","8.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-26","8.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-27","4.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-28","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-29","5.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-11-30","3.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-01","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-02","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-03","9.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-04","5.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-05","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-06","10.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-07","7.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-08","4.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-09","2.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-10","6.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-11","10.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-12","10.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-13","8.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-14","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-15","8.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-16","13.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-17","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-18","7.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-19","5.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-20","0.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-21","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-22","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-23","1.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-24","1.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-25","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-26","8.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-27","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-28","5.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-29","6.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-30","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-12-31","10.0"
